id;name;active;state_id;created_by
1449;Querência;true;13;system
1450;Reserva do Cabaçal;true;13;system
1451;Ribeirão Cascalheira;true;13;system
1452;Ribeirãozinho;true;13;system
1453;Rio Branco;true;13;system
1454;Rondolândia;true;13;system
1455;Rondonópolis;true;13;system
1456;Rosário Oeste;true;13;system
1457;Salto do Céu;true;13;system
1458;Santa Carmem;true;13;system
1459;Santa Cruz do Xingu;true;13;system
1460;Santa Rita do Trivelato;true;13;system
1461;Santa Terezinha;true;13;system
1462;Santo Afonso;true;13;system
1463;Santo Antônio do Leste;true;13;system
1464;Santo Antônio do Leverger;true;13;system
1465;São Félix do Araguaia;true;13;system
1466;São José do Povo;true;13;system
1467;São José do Rio Claro;true;13;system
1468;São José do Xingu;true;13;system
1469;São José dos Quatro Marcos;true;13;system
1470;São Pedro da Cipa;true;13;system
1471;Sapezal;true;13;system
1472;Serra Nova Dourada;true;13;system
1473;Sinop;true;13;system
1474;Sorriso;true;13;system
1475;Tabaporã;true;13;system
1476;Tangará da Serra;true;13;system
1477;Tapurah;true;13;system
1478;Terra Nova do Norte;true;13;system
1479;Tesouro;true;13;system
1480;Torixoréu;true;13;system
1481;União do Sul;true;13;system
1482;Vale de São Domingos;true;13;system
1483;Várzea Grande;true;13;system
1484;Vera;true;13;system
1485;Vila Bela da Santíssima Trindade;true;13;system
1486;Vila Rica;true;13;system
1487;Água Clara;true;12;system
1488;Alcinópolis;true;12;system
1489;Amambaí;true;12;system
1490;Anastácio;true;12;system
1491;Anaurilândia;true;12;system
1492;Angélica;true;12;system
1493;Antônio João;true;12;system
1494;Aparecida do Taboado;true;12;system
1495;Aquidauana;true;12;system
1496;Aral Moreira;true;12;system
1497;Bandeirantes;true;12;system
1498;Bataguassu;true;12;system
1499;Bataiporã;true;12;system
1500;Bela Vista;true;12;system
1501;Bodoquena;true;12;system
1502;Bonito;true;12;system
1503;Brasilândia;true;12;system
1504;Caarapó;true;12;system
1505;Camapuã;true;12;system
1506;Campo Grande;true;12;system
1507;Caracol;true;12;system
1508;Cassilândia;true;12;system
1509;Chapadão do Sul;true;12;system
1510;Corguinho;true;12;system
1511;Coronel Sapucaia;true;12;system
1512;Corumbá;true;12;system
1513;Costa Rica;true;12;system
1514;Coxim;true;12;system
1515;Deodápolis;true;12;system
1516;Dois Irmãos do Buriti;true;12;system
1517;Douradina;true;12;system
1518;Dourados;true;12;system
1519;Eldorado;true;12;system
1520;Fátima do Sul;true;12;system
1521;Figueirão;true;12;system
1522;Glória de Dourados;true;12;system
1523;Guia Lopes da Laguna;true;12;system
1524;Iguatemi;true;12;system
1525;Inocência;true;12;system
1526;Itaporã;true;12;system
1527;Itaquiraí;true;12;system
1528;Ivinhema;true;12;system
1529;Japorã;true;12;system
1530;Jaraguari;true;12;system
1531;Jardim;true;12;system
1532;Jateí;true;12;system
1533;Juti;true;12;system
1534;Ladário;true;12;system
1535;Laguna Carapã;true;12;system
1536;Maracaju;true;12;system
1537;Miranda;true;12;system
1538;Mundo Novo;true;12;system
1539;Naviraí;true;12;system
1540;Nioaque;true;12;system
1541;Nova Alvorada do Sul;true;12;system
1542;Nova Andradina;true;12;system
1543;Novo Horizonte do Sul;true;12;system
1544;Paranaíba;true;12;system
1545;Paranhos;true;12;system
1546;Pedro Gomes;true;12;system
1547;Ponta Porã;true;12;system
1548;Porto Murtinho;true;12;system
1549;Ribas do Rio Pardo;true;12;system
1550;Rio Brilhante;true;12;system
1551;Rio Negro;true;12;system
1552;Rio Verde de Mato Grosso;true;12;system
1553;Rochedo;true;12;system
1554;Santa Rita do Pardo;true;12;system
1555;São Gabriel do Oeste;true;12;system
1556;Selvíria;true;12;system
1557;Sete Quedas;true;12;system
1558;Sidrolândia;true;12;system
1559;Sonora;true;12;system
1560;Tacuru;true;12;system
1561;Taquarussu;true;12;system
1562;Terenos;true;12;system
1563;Três Lagoas;true;12;system
1564;Vicentina;true;12;system
1565;Abadia dos Dourados;true;11;system
1566;Abaeté;true;11;system
1567;Abre Campo;true;11;system
1568;Acaiaca;true;11;system
1569;Açucena;true;11;system
1570;Água Boa;true;11;system
1571;Água Comprida;true;11;system
1572;Aguanil;true;11;system
1573;Águas Formosas;true;11;system
1574;Águas Vermelhas;true;11;system
1575;Aimorés;true;11;system
1576;Aiuruoca;true;11;system
1577;Alagoa;true;11;system
1578;Albertina;true;11;system
1579;Além Paraíba;true;11;system
1580;Alfenas;true;11;system
1581;Alfredo Vasconcelos;true;11;system
1582;Almenara;true;11;system
1583;Alpercata;true;11;system
1584;Alpinópolis;true;11;system
1585;Alterosa;true;11;system
1586;Alto Caparaó;true;11;system
1587;Alto Jequitibá;true;11;system
1588;Alto Rio Doce;true;11;system
1589;Alvarenga;true;11;system
1590;Alvinópolis;true;11;system
1591;Alvorada de Minas;true;11;system
1592;Amparo do Serra;true;11;system
1593;Andradas;true;11;system
1594;Andrelândia;true;11;system
1595;Angelândia;true;11;system
1596;Antônio Carlos;true;11;system
1597;Antônio Dias;true;11;system
1598;Antônio Prado de Minas;true;11;system
1599;Araçaí;true;11;system
1600;Aracitaba;true;11;system
1601;Araçuaí;true;11;system
1602;Araguari;true;11;system
1603;Arantina;true;11;system
1604;Araponga;true;11;system
1605;Araporã;true;11;system
1606;Arapuá;true;11;system
1607;Araújos;true;11;system
1608;Araxá;true;11;system
1609;Arceburgo;true;11;system
1610;Arcos;true;11;system
1611;Areado;true;11;system
1612;Argirita;true;11;system
1613;Aricanduva;true;11;system
1614;Arinos;true;11;system
1615;Astolfo Dutra;true;11;system
1616;Ataléia;true;11;system
1617;Augusto de Lima;true;11;system
1618;Baependi;true;11;system
1619;Baldim;true;11;system
1620;Bambuí;true;11;system
1621;Bandeira;true;11;system
1622;Bandeira do Sul;true;11;system
1623;Barão de Cocais;true;11;system
1624;Barão de Monte Alto;true;11;system
1625;Barbacena;true;11;system
1626;Barra Longa;true;11;system
1627;Barroso;true;11;system
1628;Bela Vista de Minas;true;11;system
1629;Belmiro Braga;true;11;system
1630;Belo Horizonte;true;11;system
1631;Belo Oriente;true;11;system
1632;Belo Vale;true;11;system
1633;Berilo;true;11;system
1634;Berizal;true;11;system
1635;Bertópolis;true;11;system
1636;Betim;true;11;system
1637;Bias Fortes;true;11;system
1638;Bicas;true;11;system
1639;Biquinhas;true;11;system
1640;Boa Esperança;true;11;system
1641;Bocaina de Minas;true;11;system
1642;Bocaiúva;true;11;system
1643;Bom Despacho;true;11;system
1644;Bom Jardim de Minas;true;11;system
1645;Bom Jesus da Penha;true;11;system
1646;Bom Jesus do Amparo;true;11;system
1647;Bom Jesus do Galho;true;11;system
1648;Bom Repouso;true;11;system
1649;Bom Sucesso;true;11;system
1650;Bonfim;true;11;system
1651;Bonfinópolis de Minas;true;11;system
1652;Bonito de Minas;true;11;system
1653;Borda da Mata;true;11;system
1654;Botelhos;true;11;system
1655;Botumirim;true;11;system
1656;Brás Pires;true;11;system
1657;Brasilândia de Minas;true;11;system
1658;Brasília de Minas;true;11;system
1659;Brasópolis;true;11;system
1660;Braúnas;true;11;system
1661;Brumadinho;true;11;system
1662;Bueno Brandão;true;11;system
1663;Buenópolis;true;11;system
1664;Bugre;true;11;system
1665;Buritis;true;11;system
1666;Buritizeiro;true;11;system
1667;Cabeceira Grande;true;11;system
1668;Cabo Verde;true;11;system
1669;Cachoeira da Prata;true;11;system
1670;Cachoeira de Minas;true;11;system
1671;Cachoeira de Pajeú;true;11;system
1672;Cachoeira Dourada;true;11;system
1673;Caetanópolis;true;11;system
1674;Caeté;true;11;system
1675;Caiana;true;11;system
1676;Cajuri;true;11;system
1677;Caldas;true;11;system
1678;Camacho;true;11;system
1679;Camanducaia;true;11;system
1680;Cambuí;true;11;system
1681;Cambuquira;true;11;system
1682;Campanário;true;11;system
1683;Campanha;true;11;system
1684;Campestre;true;11;system
1685;Campina Verde;true;11;system
1686;Campo Azul;true;11;system
1687;Campo Belo;true;11;system
1688;Campo do Meio;true;11;system
1689;Campo Florido;true;11;system
1690;Campos Altos;true;11;system
1691;Campos Gerais;true;11;system
1692;Cana Verde;true;11;system
1693;Canaã;true;11;system
1694;Canápolis;true;11;system
1695;Candeias;true;11;system
1696;Cantagalo;true;11;system
1697;Caparaó;true;11;system
1698;Capela Nova;true;11;system
1699;Capelinha;true;11;system
1700;Capetinga;true;11;system
1701;Capim Branco;true;11;system
1702;Capinópolis;true;11;system
1703;Capitão Andrade;true;11;system
1704;Capitão Enéas;true;11;system
1705;Capitólio;true;11;system
1706;Caputira;true;11;system
1707;Caraí;true;11;system
1708;Caranaíba;true;11;system
1709;Carandaí;true;11;system
1710;Carangola;true;11;system
1711;Caratinga;true;11;system
1712;Carbonita;true;11;system
1713;Careaçu;true;11;system
1714;Carlos Chagas;true;11;system
1715;Carmésia;true;11;system
1716;Carmo da Cachoeira;true;11;system
1717;Carmo da Mata;true;11;system
1718;Carmo de Minas;true;11;system
1719;Carmo do Cajuru;true;11;system
1720;Carmo do Paranaíba;true;11;system
1721;Carmo do Rio Claro;true;11;system
1722;Carmópolis de Minas;true;11;system
1723;Carneirinho;true;11;system
1724;Carrancas;true;11;system
1725;Carvalhópolis;true;11;system
1726;Carvalhos;true;11;system
1727;Casa Grande;true;11;system
1728;Cascalho Rico;true;11;system
1729;Cássia;true;11;system
1730;Cataguases;true;11;system
1731;Catas Altas;true;11;system
1732;Catas Altas da Noruega;true;11;system
1733;Catuji;true;11;system
1734;Catuti;true;11;system
1735;Caxambu;true;11;system
1736;Cedro do Abaeté;true;11;system
1737;Central de Minas;true;11;system
1738;Centralina;true;11;system
1739;Chácara;true;11;system
1740;Chalé;true;11;system
1741;Chapada do Norte;true;11;system
1742;Chapada Gaúcha;true;11;system
1743;Chiador;true;11;system
1744;Cipotânea;true;11;system
1745;Claraval;true;11;system
1746;Claro dos Poções;true;11;system
1747;Cláudio;true;11;system
1748;Coimbra;true;11;system
1749;Coluna;true;11;system
1750;Comendador Gomes;true;11;system
1751;Comercinho;true;11;system
1752;Conceição da Aparecida;true;11;system
1753;Conceição da Barra de Minas;true;11;system
1754;Conceição das Alagoas;true;11;system
1755;Conceição das Pedras;true;11;system
1756;Conceição de Ipanema;true;11;system
1757;Conceição do Mato Dentro;true;11;system
1758;Conceição do Pará;true;11;system
1759;Conceição do Rio Verde;true;11;system
1760;Conceição dos Ouros;true;11;system
1761;Cônego Marinho;true;11;system
1762;Confins;true;11;system
1763;Congonhal;true;11;system
1764;Congonhas;true;11;system
1765;Congonhas do Norte;true;11;system
1766;Conquista;true;11;system
1767;Conselheiro Lafaiete;true;11;system
1768;Conselheiro Pena;true;11;system
1769;Consolação;true;11;system
1770;Contagem;true;11;system
1771;Coqueiral;true;11;system
1772;Coração de Jesus;true;11;system
1773;Cordisburgo;true;11;system
1774;Cordislândia;true;11;system
1775;Corinto;true;11;system
1776;Coroaci;true;11;system
1777;Coromandel;true;11;system
1778;Coronel Fabriciano;true;11;system
1779;Coronel Murta;true;11;system
1780;Coronel Pacheco;true;11;system
1781;Coronel Xavier Chaves;true;11;system
1782;Córrego Danta;true;11;system
1783;Córrego do Bom Jesus;true;11;system
1784;Córrego Fundo;true;11;system
1785;Córrego Novo;true;11;system
1786;Couto de Magalhães de Minas;true;11;system
1787;Crisólita;true;11;system
1788;Cristais;true;11;system
1789;Cristália;true;11;system
1790;Cristiano Otoni;true;11;system
1791;Cristina;true;11;system
1792;Crucilândia;true;11;system
1793;Cruzeiro da Fortaleza;true;11;system
1794;Cruzília;true;11;system
1795;Cuparaque;true;11;system
1796;Curral de Dentro;true;11;system
1797;Curvelo;true;11;system
1798;Datas;true;11;system
1799;Delfim Moreira;true;11;system
1800;Delfinópolis;true;11;system
1801;Delta;true;11;system
1802;Descoberto;true;11;system
1803;Desterro de Entre Rios;true;11;system
1804;Desterro do Melo;true;11;system
1805;Diamantina;true;11;system
1806;Diogo de Vasconcelos;true;11;system
1807;Dionísio;true;11;system
1808;Divinésia;true;11;system
1809;Divino;true;11;system
1810;Divino das Laranjeiras;true;11;system
1811;Divinolândia de Minas;true;11;system
1812;Divinópolis;true;11;system
1813;Divisa Alegre;true;11;system
1814;Divisa Nova;true;11;system
1815;Divisópolis;true;11;system
1816;Dom Bosco;true;11;system
1817;Dom Cavati;true;11;system
1818;Dom Joaquim;true;11;system
1819;Dom Silvério;true;11;system
1820;Dom Viçoso;true;11;system
1821;Dona Eusébia;true;11;system
1822;Dores de Campos;true;11;system
1823;Dores de Guanhães;true;11;system
1824;Dores do Indaiá;true;11;system
1825;Dores do Turvo;true;11;system
1826;Doresópolis;true;11;system
1827;Douradoquara;true;11;system
1828;Durandé;true;11;system
1829;Elói Mendes;true;11;system
1830;Engenheiro Caldas;true;11;system
1831;Engenheiro Navarro;true;11;system
1832;Entre Folhas;true;11;system
1833;Entre Rios de Minas;true;11;system
1834;Ervália;true;11;system
1835;Esmeraldas;true;11;system
1836;Espera Feliz;true;11;system
1837;Espinosa;true;11;system
1838;Espírito Santo do Dourado;true;11;system
1839;Estiva;true;11;system
1840;Estrela Dalva;true;11;system
1841;Estrela do Indaiá;true;11;system
1842;Estrela do Sul;true;11;system
1843;Eugenópolis;true;11;system
1844;Ewbank da Câmara;true;11;system
1845;Extrema;true;11;system
1846;Fama;true;11;system
1847;Faria Lemos;true;11;system
1848;Felício dos Santos;true;11;system
1849;Felisburgo;true;11;system
1850;Felixlândia;true;11;system
1851;Fernandes Tourinho;true;11;system
1852;Ferros;true;11;system
1853;Fervedouro;true;11;system
1854;Florestal;true;11;system
1855;Formiga;true;11;system
1856;Formoso;true;11;system
1857;Fortaleza de Minas;true;11;system
1858;Fortuna de Minas;true;11;system
1859;Francisco Badaró;true;11;system
1860;Francisco Dumont;true;11;system
1861;Francisco Sá;true;11;system
1862;Franciscópolis;true;11;system
1863;Frei Gaspar;true;11;system
1864;Frei Inocêncio;true;11;system
1865;Frei Lagonegro;true;11;system
1866;Fronteira;true;11;system
1867;Fronteira dos Vales;true;11;system
1868;Fruta de Leite;true;11;system
1869;Frutal;true;11;system
1870;Funilândia;true;11;system
1871;Galiléia;true;11;system
1872;Gameleiras;true;11;system
1873;Glaucilândia;true;11;system
1874;Goiabeira;true;11;system
1875;Goianá;true;11;system
1876;Gonçalves;true;11;system
1877;Gonzaga;true;11;system
1878;Gouveia;true;11;system
1879;Governador Valadares;true;11;system
1880;Grão Mogol;true;11;system
1881;Grupiara;true;11;system
1882;Guanhães;true;11;system
1883;Guapé;true;11;system
1884;Guaraciaba;true;11;system
1885;Guaraciama;true;11;system
1886;Guaranésia;true;11;system
1887;Guarani;true;11;system
1888;Guarará;true;11;system
1889;Guarda-Mor;true;11;system
1890;Guaxupé;true;11;system
1891;Guidoval;true;11;system
1892;Guimarânia;true;11;system
1893;Guiricema;true;11;system
1894;Gurinhatã;true;11;system
1895;Heliodora;true;11;system
1896;Iapu;true;11;system
1897;Ibertioga;true;11;system
1898;Ibiá;true;11;system
1899;Ibiaí;true;11;system
1900;Ibiracatu;true;11;system
1901;Ibiraci;true;11;system
1902;Ibirité;true;11;system
1903;Ibitiúra de Minas;true;11;system
1904;Ibituruna;true;11;system
1905;Icaraí de Minas;true;11;system
1906;Igarapé;true;11;system
1907;Igaratinga;true;11;system
1908;Iguatama;true;11;system
1909;Ijaci;true;11;system
1910;Ilicínea;true;11;system
1911;Imbé de Minas;true;11;system
1912;Inconfidentes;true;11;system
1913;Indaiabira;true;11;system
1914;Indianópolis;true;11;system
1915;Ingaí;true;11;system
1916;Inhapim;true;11;system
1917;Inhaúma;true;11;system
1918;Inimutaba;true;11;system
1919;Ipaba;true;11;system
1920;Ipanema;true;11;system
1921;Ipatinga;true;11;system
1922;Ipiaçu;true;11;system
1923;Ipuiúna;true;11;system
1924;Iraí de Minas;true;11;system
1925;Itabira;true;11;system
1926;Itabirinha de Mantena;true;11;system
1927;Itabirito;true;11;system
1928;Itacambira;true;11;system
1929;Itacarambi;true;11;system
1930;Itaguara;true;11;system
1931;Itaipé;true;11;system
1932;Itajubá;true;11;system
1933;Itamarandiba;true;11;system
1934;Itamarati de Minas;true;11;system
1935;Itambacuri;true;11;system
1936;Itambé do Mato Dentro;true;11;system
1937;Itamogi;true;11;system
1938;Itamonte;true;11;system
1939;Itanhandu;true;11;system
1940;Itanhomi;true;11;system
1941;Itaobim;true;11;system
1942;Itapagipe;true;11;system
1943;Itapecerica;true;11;system
1944;Itapeva;true;11;system
1945;Itatiaiuçu;true;11;system
1946;Itaú de Minas;true;11;system
1947;Itaúna;true;11;system
1948;Itaverava;true;11;system
1949;Itinga;true;11;system
1950;Itueta;true;11;system
1951;Ituiutaba;true;11;system
1952;Itumirim;true;11;system
1953;Iturama;true;11;system
1954;Itutinga;true;11;system
1955;Jaboticatubas;true;11;system
1956;Jacinto;true;11;system
1957;Jacuí;true;11;system
1958;Jacutinga;true;11;system
1959;Jaguaraçu;true;11;system
1960;Jaíba;true;11;system
1961;Jampruca;true;11;system
1962;Janaúba;true;11;system
1963;Januária;true;11;system
1964;Japaraíba;true;11;system
1965;Japonvar;true;11;system
1966;Jeceaba;true;11;system
1967;Jenipapo de Minas;true;11;system
1968;Jequeri;true;11;system
1969;Jequitaí;true;11;system
1970;Jequitibá;true;11;system
1971;Jequitinhonha;true;11;system
1972;Jesuânia;true;11;system
1973;Joaíma;true;11;system
1974;Joanésia;true;11;system
1975;João Monlevade;true;11;system
1976;João Pinheiro;true;11;system
1977;Joaquim Felício;true;11;system
1978;Jordânia;true;11;system
1979;José Gonçalves de Minas;true;11;system
1980;José Raydan;true;11;system
1981;Josenópolis;true;11;system
1982;Juatuba;true;11;system
1983;Juiz de Fora;true;11;system
1984;Juramento;true;11;system
1985;Juruaia;true;11;system
1986;Juvenília;true;11;system
1987;Ladainha;true;11;system
1988;Lagamar;true;11;system
1989;Lagoa da Prata;true;11;system
1990;Lagoa dos Patos;true;11;system
1991;Lagoa Dourada;true;11;system
1992;Lagoa Formosa;true;11;system
1993;Lagoa Grande;true;11;system
1994;Lagoa Santa;true;11;system
1995;Lajinha;true;11;system
1996;Lambari;true;11;system
1997;Lamim;true;11;system
1998;Laranjal;true;11;system
1999;Lassance;true;11;system
2000;Lavras;true;11;system
2001;Leandro Ferreira;true;11;system
2002;Leme do Prado;true;11;system
2003;Leopoldina;true;11;system
2004;Liberdade;true;11;system
2005;Lima Duarte;true;11;system
2006;Limeira do Oeste;true;11;system
2007;Lontra;true;11;system
2008;Luisburgo;true;11;system
2009;Luislândia;true;11;system
2010;Luminárias;true;11;system
2011;Luz;true;11;system
2012;Machacalis;true;11;system
2013;Machado;true;11;system
2014;Madre de Deus de Minas;true;11;system
2015;Malacacheta;true;11;system
2016;Mamonas;true;11;system
2017;Manga;true;11;system
2018;Manhuaçu;true;11;system
2019;Manhumirim;true;11;system
2020;Mantena;true;11;system
2021;Mar de Espanha;true;11;system
2022;Maravilhas;true;11;system
2023;Maria da Fé;true;11;system
2024;Mariana;true;11;system
2025;Marilac;true;11;system
2026;Mário Campos;true;11;system
2027;Maripá de Minas;true;11;system
2028;Marliéria;true;11;system
2029;Marmelópolis;true;11;system
2030;Martinho Campos;true;11;system
2031;Martins Soares;true;11;system
2032;Mata Verde;true;11;system
2033;Materlândia;true;11;system
2034;Mateus Leme;true;11;system
2035;Mathias Lobato;true;11;system
2036;Matias Barbosa;true;11;system
2037;Matias Cardoso;true;11;system
2038;Matipó;true;11;system
2039;Mato Verde;true;11;system
2040;Matozinhos;true;11;system
2041;Matutina;true;11;system
2042;Medeiros;true;11;system
2043;Medina;true;11;system
2044;Mendes Pimentel;true;11;system
2045;Mercês;true;11;system
2046;Mesquita;true;11;system
2047;Minas Novas;true;11;system
2048;Minduri;true;11;system
2049;Mirabela;true;11;system
2050;Miradouro;true;11;system
2051;Miraí;true;11;system
2052;Miravânia;true;11;system
2053;Moeda;true;11;system
2054;Moema;true;11;system
2055;Monjolos;true;11;system
2056;Monsenhor Paulo;true;11;system
2057;Montalvânia;true;11;system
2058;Monte Alegre de Minas;true;11;system
2059;Monte Azul;true;11;system
2060;Monte Belo;true;11;system
2061;Monte Carmelo;true;11;system
2062;Monte Formoso;true;11;system
2063;Monte Santo de Minas;true;11;system
2064;Monte Sião;true;11;system
2065;Montes Claros;true;11;system
2066;Montezuma;true;11;system
2067;Morada Nova de Minas;true;11;system
2068;Morro da Garça;true;11;system
2069;Morro do Pilar;true;11;system
2070;Munhoz;true;11;system
2071;Muriaé;true;11;system
2072;Mutum;true;11;system
2073;Muzambinho;true;11;system
2074;Nacip Raydan;true;11;system
2075;Nanuque;true;11;system
2076;Naque;true;11;system
2077;Natalândia;true;11;system
2078;Natércia;true;11;system
2079;Nazareno;true;11;system
2080;Nepomuceno;true;11;system
2081;Ninheira;true;11;system
2082;Nova Belém;true;11;system
2083;Nova Era;true;11;system
2084;Nova Lima;true;11;system
2085;Nova Módica;true;11;system
2086;Nova Ponte;true;11;system
2087;Nova Porteirinha;true;11;system
2088;Nova Resende;true;11;system
2089;Nova Serrana;true;11;system
2090;Nova União;true;11;system
2091;Novo Cruzeiro;true;11;system
2092;Novo Oriente de Minas;true;11;system
2093;Novorizonte;true;11;system
2094;Olaria;true;11;system
2095;Olhos-d`Água;true;11;system
2096;Olímpio Noronha;true;11;system
2097;Oliveira;true;11;system
2098;Oliveira Fortes;true;11;system
2099;Onça de Pitangui;true;11;system
2100;Oratórios;true;11;system
2101;Orizânia;true;11;system
2102;Ouro Branco;true;11;system
2103;Ouro Fino;true;11;system
2104;Ouro Preto;true;11;system
2105;Ouro Verde de Minas;true;11;system
2106;Padre Carvalho;true;11;system
2107;Padre Paraíso;true;11;system
2108;Pai Pedro;true;11;system
2109;Paineiras;true;11;system
2110;Pains;true;11;system
2111;Paiva;true;11;system
2112;Palma;true;11;system
2113;Palmópolis;true;11;system
2114;Papagaios;true;11;system
2115;Pará de Minas;true;11;system
2116;Paracatu;true;11;system
2117;Paraguaçu;true;11;system
2118;Paraisópolis;true;11;system
2119;Paraopeba;true;11;system
2120;Passa Quatro;true;11;system
2121;Passa Tempo;true;11;system
2122;Passabém;true;11;system
2123;Passa-Vinte;true;11;system
2124;Passos;true;11;system
2125;Patis;true;11;system
2126;Patos de Minas;true;11;system
2127;Patrocínio;true;11;system
2128;Patrocínio do Muriaé;true;11;system
2129;Paula Cândido;true;11;system
2130;Paulistas;true;11;system
2131;Pavão;true;11;system
2132;Peçanha;true;11;system
2133;Pedra Azul;true;11;system
2134;Pedra Bonita;true;11;system
2135;Pedra do Anta;true;11;system
2136;Pedra do Indaiá;true;11;system
2137;Pedra Dourada;true;11;system
2138;Pedralva;true;11;system
2139;Pedras de Maria da Cruz;true;11;system
2140;Pedrinópolis;true;11;system
2141;Pedro Leopoldo;true;11;system
2142;Pedro Teixeira;true;11;system
2143;Pequeri;true;11;system
2144;Pequi;true;11;system
2145;Perdigão;true;11;system
2146;Perdizes;true;11;system
2147;Perdões;true;11;system
2148;Periquito;true;11;system
2149;Pescador;true;11;system
2150;Piau;true;11;system
2151;Piedade de Caratinga;true;11;system
2152;Piedade de Ponte Nova;true;11;system
2153;Piedade do Rio Grande;true;11;system
2154;Piedade dos Gerais;true;11;system
2155;Pimenta;true;11;system
2156;Pingo-d`Água;true;11;system
2157;Pintópolis;true;11;system
2158;Piracema;true;11;system
2159;Pirajuba;true;11;system
2160;Piranga;true;11;system
2161;Piranguçu;true;11;system
2162;Piranguinho;true;11;system
2163;Pirapetinga;true;11;system
2164;Pirapora;true;11;system
2165;Piraúba;true;11;system
2166;Pitangui;true;11;system
2167;Piumhi;true;11;system
2168;Planura;true;11;system
2169;Poço Fundo;true;11;system
2170;Poços de Caldas;true;11;system
2171;Pocrane;true;11;system
2172;Pompéu;true;11;system
2173;Ponte Nova;true;11;system
2174;Ponto Chique;true;11;system
2175;Ponto dos Volantes;true;11;system
2176;Porteirinha;true;11;system
2177;Porto Firme;true;11;system
2178;Poté;true;11;system
2179;Pouso Alegre;true;11;system
2180;Pouso Alto;true;11;system
2181;Prados;true;11;system
2182;Prata;true;11;system
2183;Pratápolis;true;11;system
2184;Pratinha;true;11;system
2185;Presidente Bernardes;true;11;system
2186;Presidente Juscelino;true;11;system
2187;Presidente Kubitschek;true;11;system
2188;Presidente Olegário;true;11;system
2189;Prudente de Morais;true;11;system
2190;Quartel Geral;true;11;system
2191;Queluzito;true;11;system
2192;Raposos;true;11;system
2193;Raul Soares;true;11;system
2194;Recreio;true;11;system
2195;Reduto;true;11;system
2196;Resende Costa;true;11;system
2197;Resplendor;true;11;system
2198;Ressaquinha;true;11;system
2199;Riachinho;true;11;system
2200;Riacho dos Machados;true;11;system
2201;Ribeirão das Neves;true;11;system
2202;Ribeirão Vermelho;true;11;system
2203;Rio Acima;true;11;system
2204;Rio Casca;true;11;system
2205;Rio do Prado;true;11;system
2206;Rio Doce;true;11;system
2207;Rio Espera;true;11;system
2208;Rio Manso;true;11;system
2209;Rio Novo;true;11;system
2210;Rio Paranaíba;true;11;system
2211;Rio Pardo de Minas;true;11;system
2212;Rio Piracicaba;true;11;system
2213;Rio Pomba;true;11;system
2214;Rio Preto;true;11;system
2215;Rio Vermelho;true;11;system
2216;Ritápolis;true;11;system
2217;Rochedo de Minas;true;11;system
2218;Rodeiro;true;11;system
2219;Romaria;true;11;system
2220;Rosário da Limeira;true;11;system
2221;Rubelita;true;11;system
2222;Rubim;true;11;system
2223;Sabará;true;11;system
2224;Sabinópolis;true;11;system
2225;Sacramento;true;11;system
2226;Salinas;true;11;system
2227;Salto da Divisa;true;11;system
2228;Santa Bárbara;true;11;system
2229;Santa Bárbara do Leste;true;11;system
2230;Santa Bárbara do Monte Verde;true;11;system
2231;Santa Bárbara do Tugúrio;true;11;system
2232;Santa Cruz de Minas;true;11;system
2233;Santa Cruz de Salinas;true;11;system
2234;Santa Cruz do Escalvado;true;11;system
2235;Santa Efigênia de Minas;true;11;system
2236;Santa Fé de Minas;true;11;system
2237;Santa Helena de Minas;true;11;system
2238;Santa Juliana;true;11;system
2239;Santa Luzia;true;11;system
2240;Santa Margarida;true;11;system
2241;Santa Maria de Itabira;true;11;system
2242;Santa Maria do Salto;true;11;system
2243;Santa Maria do Suaçuí;true;11;system
2244;Santa Rita de Caldas;true;11;system
2245;Santa Rita de Ibitipoca;true;11;system
2246;Santa Rita de Jacutinga;true;11;system
2247;Santa Rita de Minas;true;11;system
2248;Santa Rita do Itueto;true;11;system
2249;Santa Rita do Sapucaí;true;11;system
2250;Santa Rosa da Serra;true;11;system
2251;Santa Vitória;true;11;system
2252;Santana da Vargem;true;11;system
2253;Santana de Cataguases;true;11;system
2254;Santana de Pirapama;true;11;system
2255;Santana do Deserto;true;11;system
2256;Santana do Garambéu;true;11;system
2257;Santana do Jacaré;true;11;system
2258;Santana do Manhuaçu;true;11;system
2259;Santana do Paraíso;true;11;system
2260;Santana do Riacho;true;11;system
2261;Santana dos Montes;true;11;system
2262;Santo Antônio do Amparo;true;11;system
2263;Santo Antônio do Aventureiro;true;11;system
2264;Santo Antônio do Grama;true;11;system
2265;Santo Antônio do Itambé;true;11;system
2266;Santo Antônio do Jacinto;true;11;system
2267;Santo Antônio do Monte;true;11;system
2268;Santo Antônio do Retiro;true;11;system
2269;Santo Antônio do Rio Abaixo;true;11;system
2270;Santo Hipólito;true;11;system
2271;Santos Dumont;true;11;system
2272;São Bento Abade;true;11;system
2273;São Brás do Suaçuí;true;11;system
2274;São Domingos das Dores;true;11;system
2275;São Domingos do Prata;true;11;system
2276;São Félix de Minas;true;11;system
2277;São Francisco;true;11;system
2278;São Francisco de Paula;true;11;system
2279;São Francisco de Sales;true;11;system
2280;São Francisco do Glória;true;11;system
2281;São Geraldo;true;11;system
2282;São Geraldo da Piedade;true;11;system
